"Timestamp","CPU cores","CPU capacity provisioned [MHZ]","CPU usage [MHZ]","CPU usage [%]","Memory capacity provisioned [KB]","Memory usage [KB]","Memory usage [%]","Disk read throughput [KB/s]","Disk write throughput [KB/s]","Disk size [GB]","Network received throughput [KB/s]","Network transmitted throughput [KB/s]"
"30.11.2015 00:40:00","4","0","428","4,46","10485760","1032847","9,85","1","81","350","100","113"
"30.11.2015 00:45:00","4","0","297","3,1","10485760","760218","7,25","1","4","350","3","2"
"30.11.2015 00:50:00","4","0","284","2,96","10485760","620757","5,92","0","3","350","3","2"
"30.11.2015 00:55:00","4","0","275","2,86","10485760","536871","5,12","1","4","350","3","2"
"30.11.2015 01:00:00","4","0","265","2,76","10485760","662700","6,32","0","4","350","3","2"
"30.11.2015 01:05:00","4","0","593","6,18","10485760","1641021","15,65","82","270","350","68","44"
"30.11.2015 01:10:00","4","0","337","3,51","10485760","1047527","9,99","1","41","350","44","48"
"30.11.2015 01:15:00","4","0","404","4,21","10485760","753926","7,19","2","49","350","60","67"
"30.11.2015 01:20:00","4","0","271","2,82","10485760","774898","7,39","1","3","350","6","7"
"30.11.2015 01:25:00","4","0","285","2,97","10485760","732955","6,99","1","4","350","3","2"
"30.11.2015 01:30:00","4","0","738","7,69","10485760","809501","7,72","2419","63","350","11","333"
"30.11.2015 01:35:00","4","0","314","3,27","10485760","1278214","12,19","47","10","350","4","30"
"30.11.2015 01:40:00","4","0","282","2,94","10485760","795869","7,59","0","5","350","3","2"
"30.11.2015 01:45:00","4","0","434","4,52","10485760","676332","6,45","3","73","350","78","86"
"30.11.2015 01:50:00","4","0","324","3,38","10485760","927990","8,85","1","14","350","25","29"
"30.11.2015 01:55:00","4","0","294","3,06","10485760","599785","5,72","1","4","350","3","2"
"30.11.2015 02:00:00","4","0","269","2,8","10485760","599785","5,72","0","4","350","3","2"
"30.11.2015 02:05:00","4","0","308","3,22","10485760","816841","7,79","1","7","350","3","2"
"30.11.2015 02:10:00","4","0","265","2,77","10485760","746586","7,12","0","3","350","3","2"
"30.11.2015 02:15:00","4","0","292","3,04","10485760","691012","6,59","1","4","350","3","2"
"30.11.2015 02:20:00","4","0","431","4,49","10485760","858784","8,19","1","81","350","100","113"
"30.11.2015 02:25:00","4","0","280","2,92","10485760","872415","8,32","1","4","350","3","2"
"30.11.2015 02:30:00","4","0","266","2,77","10485760","676332","6,45","0","3","350","3","2"
"30.11.2015 02:35:00","4","0","271","2,83","10485760","691012","6,59","1","4","350","3","2"
"30.11.2015 02:40:00","4","0","265","2,77","10485760","655360","6,25","0","3","350","3","2"
"30.11.2015 02:45:00","4","0","277","2,89","10485760","593494","5,66","1","4","350","3","2"
"30.11.2015 02:50:00","4","0","353","3,68","10485760","592445","5,65","1","38","350","49","51"
"30.11.2015 02:55:00","4","0","397","4,13","10485760","886047","8,45","1","50","350","63","71"
"30.11.2015 03:00:00","4","0","259","2,7","10485760","921698","8,79","0","4","350","3","2"
"30.11.2015 03:05:00","4","0","295","3,07","10485760","753926","7,19","11","4","350","3","2"
"30.11.2015 03:10:00","4","0","369","3,85","10485760","837812","7,99","3","5","350","4","6"
"30.11.2015 03:15:00","4","0","289","3,01","10485760","732955","6,99","1","5","350","3","2"
"30.11.2015 03:20:00","4","0","269","2,8","10485760","900727","8,59","0","4","350","3","2"
"30.11.2015 03:25:00","4","0","449","4,68","10485760","523239","4,99","1","79","350","94","105"
"30.11.2015 03:30:00","4","0","283","2,95","10485760","599785","5,72","0","5","350","9","10"
"30.11.2015 03:35:00","4","0","280","2,92","10485760","586154","5,59","1","4","350","3","2"
"30.11.2015 03:40:00","4","0","269","2,8","10485760","508559","4,85","0","4","350","3","2"
"30.11.2015 03:45:00","4","0","282","2,94","10485760","586154","5,59","1","4","350","3","2"
"30.11.2015 03:50:00","4","0","274","2,86","10485760","670040","6,39","0","4","350","3","2"
"30.11.2015 03:55:00","4","0","304","3,16","10485760","481296","4,59","1","11","350","12","11"
"30.11.2015 04:00:00","4","0","417","4,35","10485760","767558","7,32","0","75","350","92","103"
"30.11.2015 04:05:00","4","0","276","2,88","10485760","655360","6,25","1","4","350","3","2"
"30.11.2015 04:10:00","4","0","263","2,74","10485760","544211","5,19","0","3","350","3","2"
"30.11.2015 04:15:00","4","0","284","2,96","10485760","523239","4,99","1","5","350","3","2"
"30.11.2015 04:20:00","4","0","261","2,72","10485760","523239","4,99","0","27","350","3","2"
"30.11.2015 04:25:00","4","0","283","2,95","10485760","620757","5,92","1","4","350","3","2"
"30.11.2015 04:30:00","4","0","353","3,68","10485760","697303","6,65","0","51","350","56","61"
"30.11.2015 04:35:00","4","0","355","3,7","10485760","984613","9,39","1","36","350","47","53"
"30.11.2015 04:40:00","4","0","261","2,72","10485760","851444","8,12","0","4","350","3","2"
"30.11.2015 04:45:00","4","0","273","2,84","10485760","677380","6,46","1","4","350","2","2"
"30.11.2015 04:50:00","4","0","266","2,78","10485760","691012","6,59","0","3","350","3","2"
"30.11.2015 04:55:00","4","0","281","2,92","10485760","795869","7,59","1","4","350","3","2"
"30.11.2015 05:00:00","4","0","258","2,69","10485760","620757","5,92","0","4","350","3","2"
"30.11.2015 05:05:00","4","0","457","4,77","10485760","557842","5,32","4","82","350","100","113"
"30.11.2015 05:10:00","4","0","270","2,81","10485760","732955","6,99","0","4","350","3","2"
"30.11.2015 05:15:00","4","0","292","3,04","10485760","551551","5,26","1","4","350","3","2"
"30.11.2015 05:20:00","4","0","267","2,78","10485760","956301","9,12","0","4","350","3","2"
"30.11.2015 05:25:00","4","0","288","3","10485760","628097","5,99","1","4","350","3","2"
"30.11.2015 05:30:00","4","0","271","2,83","10485760","691012","6,59","0","3","350","3","2"
"30.11.2015 05:35:00","4","0","308","3,21","10485760","460325","4,39","2","18","350","19","19"
"30.11.2015 05:40:00","4","0","413","4,31","10485760","837812","7,99","1","52","350","84","95"
"30.11.2015 05:45:00","4","0","282","2,93","10485760","649069","6,19","1","4","350","3","2"
"30.11.2015 05:50:00","4","0","274","2,86","10485760","628097","5,99","0","3","350","3","2"
"30.11.2015 05:55:00","4","0","442","4,6","10485760","719323","6,86","548","766","350","3","2"
"30.11.2015 06:00:00","4","0","265","2,76","10485760","984613","9,39","0","5","350","3","2"
"30.11.2015 06:05:00","4","0","303","3,16","10485760","607126","5,79","7","8","350","17","12"
"30.11.2015 06:10:00","4","0","362","3,78","10485760","761266","7,26","0","55","350","61","67"
"30.11.2015 06:15:00","4","0","351","3,65","10485760","739246","7,05","1","29","350","43","48"
"30.11.2015 06:20:00","4","0","259","2,7","10485760","670040","6,39","0","4","350","3","2"
"30.11.2015 06:25:00","4","0","283","2,95","10485760","698352","6,66","1","4","350","3","2"
"30.11.2015 06:30:00","4","0","264","2,75","10485760","445645","4,25","0","3","350","3","2"
"30.11.2015 06:35:00","4","0","272","2,83","10485760","536871","5,12","1","4","350","3","2"
"30.11.2015 06:40:00","4","0","268","2,8","10485760","655360","6,25","0","4","350","3","2"
"30.11.2015 06:45:00","4","0","447","4,66","10485760","795869","7,59","1","82","350","100","113"
"30.11.2015 06:50:00","4","0","265","2,76","10485760","746586","7,12","0","4","350","3","2"
"30.11.2015 06:55:00","4","0","284","2,96","10485760","529531","5,05","1","4","350","3","2"
"30.11.2015 07:00:00","4","0","259","2,7","10485760","628097","5,99","0","3","350","3","2"
"30.11.2015 07:05:00","4","0","281","2,93","10485760","649069","6,19","1","4","350","3","2"
"30.11.2015 07:10:00","4","0","269","2,8","10485760","697303","6,65","2","6","350","4","6"
"30.11.2015 07:15:00","4","0","329","3,43","10485760","662700","6,32","1","24","350","26","26"
"30.11.2015 07:20:00","4","0","398","4,15","10485760","655360","6,25","1","65","350","78","89"
"30.11.2015 07:25:00","4","0","291","3,03","10485760","620757","5,92","1","4","350","3","2"
"30.11.2015 07:30:00","4","0","271","2,83","10485760","670040","6,39","0","3","350","3","2"
"30.11.2015 07:35:00","4","0","279","2,91","10485760","732955","6,99","1","4","350","3","2"
"30.11.2015 07:40:00","4","0","265","2,76","10485760","614466","5,86","0","3","350","3","2"
"30.11.2015 07:45:00","4","0","282","2,94","10485760","816841","7,79","1","4","350","3","2"
"30.11.2015 07:50:00","4","0","374","3,89","10485760","691012","6,59","0","52","350","59","65"
"30.11.2015 07:55:00","4","0","372","3,87","10485760","593494","5,66","1","32","350","44","50"
"30.11.2015 08:00:00","4","0","264","2,75","10485760","670040","6,39","0","3","350","3","2"
"30.11.2015 08:05:00","4","0","276","2,88","10485760","655360","6,25","1","4","350","3","2"
"30.11.2015 08:10:00","4","0","260","2,71","10485760","830472","7,92","0","3","350","3","2"
"30.11.2015 08:15:00","4","0","284","2,96","10485760","711983","6,79","1","4","350","3","2"
"30.11.2015 08:20:00","4","0","259","2,7","10485760","711983","6,79","0","3","350","3","2"
"30.11.2015 08:25:00","4","0","482","5,02","10485760","579863","5,53","1","83","350","100","113"
"30.11.2015 08:30:00","4","0","285","2,97","10485760","697303","6,65","0","3","350","3","2"
"30.11.2015 08:35:00","4","0","293","3,06","10485760","460325","4,39","1","4","350","3","2"
"30.11.2015 08:40:00","4","0","260","2,71","10485760","551551","5,26","0","3","350","3","2"
"30.11.2015 08:45:00","4","0","278","2,9","10485760","460325","4,39","1","4","350","3","2"
"30.11.2015 08:50:00","4","0","265","2,77","10485760","614466","5,86","0","3","350","3","2"
"30.11.2015 08:55:00","4","0","330","3,44","10485760","481296","4,59","1","26","350","28","30"
"30.11.2015 09:00:00","4","0","388","4,04","10485760","620757","5,92","1","60","350","75","85"
"30.11.2015 09:05:00","4","0","283","2,95","10485760","704643","6,72","1","4","350","3","2"
"30.11.2015 09:10:00","4","0","265","2,76","10485760","691012","6,59","0","3","350","3","2"
"30.11.2015 09:15:00","4","0","291","3,03","10485760","600834","5,73","1","4","350","3","2"
"30.11.2015 09:20:00","4","0","262","2,73","10485760","634388","6,05","0","3","350","3","2"
"30.11.2015 09:25:00","4","0","286","2,98","10485760","753926","7,19","1","4","350","3","2"
"30.11.2015 09:30:00","4","0","395","4,12","10485760","544211","5,19","0","69","350","75","84"
"30.11.2015 09:35:00","4","0","321","3,35","10485760","592445","5,65","1","18","350","28","31"
"30.11.2015 09:40:00","4","0","266","2,78","10485760","530579","5,06","0","3","350","3","2"
"30.11.2015 09:45:00","4","0","281","2,92","10485760","452985","4,32","1","5","350","3","2"
"30.11.2015 09:50:00","4","0","314","3,27","10485760","886047","8,45","132","5","350","9","14"
"30.11.2015 09:55:00","4","0","285","2,97","10485760","753926","7,19","1","4","350","3","2"
"30.11.2015 10:00:00","4","0","260","2,71","10485760","628097","5,99","0","3","350","3","2"
"30.11.2015 10:05:00","4","0","448","4,67","10485760","795869","7,59","1","65","350","100","113"
"30.11.2015 10:10:00","4","0","263","2,74","10485760","607126","5,79","0","3","350","3","2"
"30.11.2015 10:15:00","4","0","286","2,98","10485760","795869","7,59","1","5","350","4","2"
"30.11.2015 10:20:00","4","0","262","2,73","10485760","670040","6,39","0","3","350","3","2"
"30.11.2015 10:25:00","4","0","285","2,97","10485760","670040","6,39","1","5","350","3","2"
"30.11.2015 10:30:00","4","0","267","2,78","10485760","795869","7,59","0","3","350","3","2"
"30.11.2015 10:35:00","4","0","350","3,65","10485760","628097","5,99","12","40","350","44","50"
"30.11.2015 10:40:00","4","0","364","3,8","10485760","746586","7,12","3","47","350","60","68"
"30.11.2015 10:45:00","4","0","768","8","10485760","1040187","9,92","166","41","350","116","165"
"30.11.2015 10:50:00","4","0","979","10,2","10485760","1501561","14,32","178","103","350","128","172"
"30.11.2015 10:55:00","4","0","564","5,88","10485760","1802502","17,19","39","32","350","67","89"
"30.11.2015 11:00:00","4","0","261","2,72","10485760","1257243","11,99","0","3","350","3","2"
"30.11.2015 11:05:00","4","0","281","2,93","10485760","565182","5,39","1","4","350","3","2"
"30.11.2015 11:10:00","4","0","402","4,19","10485760","634388","6,05","2","76","350","82","94"
"30.11.2015 11:15:00","4","0","342","3,57","10485760","711983","6,79","2","21","350","31","34"
"30.11.2015 11:20:00","4","0","349","3,63","10485760","872415","8,32","66","41","350","11","50"
"30.11.2015 11:25:00","4","0","671","6,99","10485760","1425015","13,59","142","245","350","118","143"
"30.11.2015 11:30:00","4","0","342","3,56","10485760","1089470","10,39","91","44","350","44","43"
"30.11.2015 11:35:00","4","0","370","3,86","10485760","1047527","9,99","91","23","350","55","57"
"30.11.2015 11:40:00","4","0","356","3,71","10485760","879755","8,39","8","17","350","48","47"
"30.11.2015 11:45:00","4","0","589","6,14","10485760","1026556","9,79","14","100","350","163","172"
"30.11.2015 11:50:00","4","0","453","4,72","10485760","1089470","10,39","7","21","350","86","77"
"30.11.2015 11:55:00","4","0","422","4,4","10485760","1053819","10,05","68","24","350","43","38"
"30.11.2015 12:00:00","4","0","303","3,15","10485760","935330","8,92","1","7","350","8","6"
"30.11.2015 12:05:00","4","0","345","3,6","10485760","711983","6,79","6","10","350","22","17"
"30.11.2015 12:10:00","4","0","332","3,47","10485760","725615","6,92","12","10","350","24","22"
"30.11.2015 12:15:00","4","0","435","4,53","10485760","1137705","10,85","29","49","350","65","64"
"30.11.2015 12:20:00","4","0","401","4,18","10485760","1082130","10,32","1","48","350","63","71"
"30.11.2015 12:25:00","4","0","288","3","10485760","676332","6,45","1","4","350","3","2"
"30.11.2015 12:30:00","4","0","331","3,45","10485760","1011876","9,65","37","37","350","26","66"
"30.11.2015 12:35:00","4","0","396","4,13","10485760","1291846","12,32","37","224","350","62","95"
"30.11.2015 12:40:00","4","0","367","3,83","10485760","1033896","9,86","6","20","350","65","65"
"30.11.2015 12:45:00","4","0","435","4,54","10485760","823132","7,85","12","157","350","91","95"
"30.11.2015 12:50:00","4","0","520","5,42","10485760","1019216","9,72","10","92","350","148","156"
"30.11.2015 12:55:00","4","0","1107","11,53","10485760","1152385","10,99","10","32","350","534","615"
"30.11.2015 13:00:00","4","0","987","10,28","10485760","1207960","11,52","228","20","350","385","576"
"30.11.2015 13:05:00","4","0","353","3,68","10485760","1032847","9,85","8","11","350","28","32"
"30.11.2015 13:10:00","4","0","565","5,89","10485760","1032847","9,85","10","14","350","69","287"
"30.11.2015 13:15:00","4","0","557","5,8","10485760","1508901","14,39","27","46","350","105","146"
"30.11.2015 13:20:00","4","0","369","3,84","10485760","1571815","14,99","27","143","350","51","49"
"30.11.2015 13:25:00","4","0","557","5,8","10485760","1236271","11,79","27","103","350","152","163"
"30.11.2015 13:30:00","4","0","301","3,14","10485760","1005584","9,59","2","7","350","23","21"
"30.11.2015 13:35:00","4","0","307","3,2","10485760","795869","7,59","6","9","350","20","18"
"30.11.2015 13:40:00","4","0","397","4,14","10485760","900727","8,59","12","21","350","71","83"
"30.11.2015 13:45:00","4","0","364","3,79","10485760","830472","7,92","27","21","350","38","34"
"30.11.2015 13:50:00","4","0","296","3,08","10485760","732955","6,99","0","3","350","9","6"
"30.11.2015 13:55:00","4","0","377","3,93","10485760","599785","5,72","1","37","350","52","56"
"30.11.2015 14:00:00","4","0","651","6,78","10485760","935330","8,92","30","261","350","98","134"
"30.11.2015 14:05:00","4","0","453","4,72","10485760","1550844","14,79","18","26","350","73","87"
"30.11.2015 14:10:00","4","0","286","2,98","10485760","1089470","10,39","4","9","350","16","14"
"30.11.2015 14:15:00","4","0","385","4,02","10485760","998244","9,52","3","22","350","55","57"
"30.11.2015 14:20:00","4","0","316","3,29","10485760","1236271","11,79","3","12","350","32","28"
"30.11.2015 14:25:00","4","0","560","5,84","10485760","1257243","11,99","41","151","350","133","179"
"30.11.2015 14:30:00","4","0","808","8,42","10485760","1676673","15,99","150","116","350","154","202"
"30.11.2015 14:35:00","4","0","452","4,71","10485760","1745879","16,65","10","152","350","78","86"
"30.11.2015 14:40:00","4","0","313","3,26","10485760","1201668","11,46","3","11","350","32","35"
"30.11.2015 14:45:00","4","0","360","3,75","10485760","809501","7,72","2","21","350","49","50"
"30.11.2015 14:50:00","4","0","359","3,74","10485760","851444","8,12","5","18","350","46","44"
"30.11.2015 14:55:00","4","0","488","5,09","10485760","816841","7,79","28","34","350","96","88"
"30.11.2015 15:00:00","4","0","296","3,08","10485760","1054868","10,06","1","7","350","15","12"
"30.11.2015 15:05:00","4","0","508","5,29","10485760","774898","7,39","1","68","350","104","115"
"30.11.2015 15:10:00","4","0","383","3,99","10485760","691012","6,59","2","8","350","11","11"
"30.11.2015 15:15:00","4","0","308","3,21","10485760","641728","6,12","1","6","350","9","6"
